181      -0.275267        1.88685        1.25276     -0.0599966              0        1.00016        1.00008          0.001
182      -0.275573        1.89175        1.26762     -0.0459645              0        1.00015        1.00008          0.001
183      -0.275869        1.89652        1.28224     -0.0317751              0        1.00015        1.00007          0.001
184      -0.276155        1.90117        1.29662     -0.0174356              0        1.00014        1.00007          0.001
185       -0.27643        1.90571        1.31074    -0.00295293              0        1.00014        1.00007          0.001
186      -0.276694        1.91012        1.32463      0.0116659              0        1.00013        1.00007          0.001
187      -0.276945        1.91441        1.33827      0.0264142              0        1.00013        1.00006          0.001
188      -0.277185         1.9186        1.35167      0.0412853              0        1.00012        1.00006          0.001
189      -0.277411        1.92267        1.36483      0.0562727              0        1.00011        1.00006          0.001
190      -0.277624        1.92663        1.37775      0.0713701              0        1.00011        1.00005          0.001
191      -0.277822        1.93049        1.39043      0.0865714              0         1.0001        1.00005          0.001
192      -0.278007        1.93424        1.40287        0.10187              0        1.00009        1.00005          0.001
193      -0.278177        1.93788        1.41508       0.117261              0        1.00008        1.00004          0.001
194      -0.278332        1.94142        1.42705       0.132739              0        1.00008        1.00004          0.001
195      -0.278471        1.94487         1.4388       0.148296              0        1.00007        1.00003          0.001
196      -0.278596        1.94821        1.45031       0.163929              0        1.00006        1.00003          0.001
197      -0.278705        1.95146        1.46159       0.179632              0        1.00005        1.00003          0.001
198      -0.278798        1.95461        1.47265         0.1954              0        1.00005        1.00002          0.001
199      -0.278876        1.95767        1.48349       0.211227              0        1.00004        1.00002          0.001
200      -0.278939        1.96064         1.4941        0.22711              0        1.00003        1.00002          0.001
201      -0.278986        1.96352         1.5045       0.243042              0        1.00002        1.00001          0.001
202      -0.279019        1.96631        1.51468       0.259021              0        1.00002        1.00001          0.001
203      -0.279037        1.96901        1.52464       0.275041              0        1.00001              1          0.001
204      -0.279041        1.97162         1.5344       0.291099              0              1              1          0.001
205      -0.279031        1.97415        1.54395       0.307189              0       0.999995       0.999998          0.001
206      -0.279008        1.97659        1.55329       0.323309              0       0.999989       0.999994          0.001
207      -0.278973        1.97896        1.56243       0.339454              0       0.999982       0.999991          0.001
208      -0.278925        1.98124        1.57136       0.355621              0       0.999976       0.999988          0.001
209      -0.278867        1.98344         1.5801       0.371806              0       0.999971       0.999985          0.001
210      -0.278799        1.98557        1.58864       0.388005              0       0.999966       0.999983          0.001
211      -0.278721        1.98762          1.597       0.404216              0       0.999961       0.999981          0.001
212      -0.278635        1.98959        1.60516       0.420435              0       0.999957       0.999978          0.001
213      -0.278542        1.99148        1.61313       0.436659              0       0.999953       0.999977          0.001
214      -0.278442        1.99331        1.62092       0.452885              0        0.99995       0.999975          0.001
215      -0.278337        1.99505        1.62853       0.469111              0       0.999947       0.999974          0.001
216      -0.278227        1.99673        1.63596       0.485333              0       0.999945       0.999973          0.001
217      -0.278114        1.99834        1.64321       0.501549              0       0.999944       0.999972          0.001
218      -0.277999        1.99987        1.65029       0.517756              0       0.999943       0.999971          0.001
219      -0.277883        2.00134         1.6572       0.533952              0       0.999942       0.999971          0.001
220      -0.277767        2.00273        1.66394       0.550135              0       0.999942       0.999971          0.001
221      -0.277652        2.00406        1.67051       0.566302              0       0.999943       0.999971          0.001
222       -0.27754        2.00532        1.67692       0.582451              0       0.999944       0.999972          0.001
223       -0.27743        2.00651        1.68317        0.59858              0       0.999945       0.999973          0.001
224      -0.277324        2.00764        1.68926       0.614688              0       0.999947       0.999974          0.001
225      -0.277224         2.0087         1.6952       0.630771              0        0.99995       0.999975          0.001
226      -0.277129         2.0097        1.70098       0.646829              0       0.999953       0.999976          0.001
227      -0.277041        2.01063        1.70662       0.662859              0       0.999956       0.999978          0.001
228      -0.276959        2.01149         1.7121        0.67886              0       0.999959        0.99998          0.001
229      -0.276886        2.01229        1.71744       0.694831              0       0.999963       0.999982          0.001
230      -0.276821        2.01303        1.72263       0.710769              0       0.999967       0.999984          0.001
231      -0.276764        2.01371        1.72769       0.726674              0       0.999972       0.999986          0.001
232      -0.276717        2.01432         1.7326       0.742543              0       0.999976       0.999988          0.001
233      -0.276678        2.01487        1.73738       0.758376              0       0.999981        0.99999          0.001
234      -0.276649        2.01535        1.74203       0.774171              0       0.999985       0.999993          0.001
235      -0.276628        2.01578        1.74654       0.789927              0        0.99999       0.999995          0.001
236      -0.276617        2.01614        1.75092       0.805643              0       0.999994       0.999997          0.001
237      -0.276614        2.01644        1.75518       0.821317              0       0.999999       0.999999          0.001
238      -0.276619        2.01668         1.7593       0.836949              0              1              1          0.001
239      -0.276633        2.01686        1.76331       0.852538              0        1.00001              1          0.001
240      -0.276653        2.01698         1.7672       0.868082              0        1.00001        1.00001          0.001
241       -0.27668        2.01704        1.77096       0.883581              0        1.00001        1.00001          0.001
242      -0.276713        2.01704        1.77461       0.899033              0        1.00002        1.00001          0.001
243       -0.27675        2.01698        1.77814       0.914439              0        1.00002        1.00001          0.001
244      -0.276792        2.01685        1.78156       0.929796              0        1.00002        1.00001          0.001
245      -0.276838        2.01667        1.78487       0.945105              0        1.00002        1.00001          0.001
246      -0.276885        2.01643        1.78806       0.960364              0        1.00002        1.00001          0.001
247      -0.276934        2.01614        1.79115       0.975573              0        1.00002        1.00001          0.001
248      -0.276983        2.01578        1.79414       0.990732              0        1.00002        1.00001          0.001
249      -0.277031        2.01536        1.79702        1.00584              0        1.00002        1.00001          0.001
250      -0.277077        2.01489         1.7998        1.02089              0        1.00002        1.00001          0.001
251       -0.27712        2.01435        1.80247         1.0359              0        1.00002        1.00001          0.001
252       -0.27716        2.01376        1.80505        1.05085              0        1.00002        1.00001          0.001
253      -0.277194        2.01311        1.80753        1.06574              0        1.00002        1.00001          0.001
254      -0.277222         2.0124        1.80991        1.08058              0        1.00001        1.00001          0.001
255      -0.277244        2.01164         1.8122        1.09537              0        1.00001        1.00001          0.001
256      -0.277257        2.01081         1.8144         1.1101              0        1.00001              1          0.001
257      -0.277262        2.00993        1.81651        1.12478              0              1              1          0.001
258      -0.277257        2.00899        1.81853         1.1394              0       0.999997       0.999999          0.001
259      -0.277241        2.00799        1.82046        1.15397              0       0.999992       0.999996          0.001
260      -0.277215        2.00693         1.8223        1.16847              0       0.999987       0.999993          0.001
